,phi_b,phi_g,phi_b_f,phi_g_f,rho_g,rho_g_f
60,0.10682159956232903,0.10356971755420821,0.38062109548985407,0.08678314590041787,0.9067523514696305,0.9158075532209017
61,0.18305836424428806,0.10880082525557734,0.35094459522672294,0.09893393460241101,0.9268948542809898,0.9864481938854341
62,0.18305836424428806,0.10880082525557734,0.35094459522672294,0.09893393460241101,0.9268948542809898,0.9864481938854341
63,0.13506736844098005,0.09213279605330343,0.2657098921558857,0.11576449629449767,0.9288566976917741,0.97659477720046
64,0.13506736844098005,0.09213279605330343,0.2657098921558857,0.11576449629449767,0.9288566976917741,0.97659477720046
65,0.13506736844098005,0.09213279605330343,0.2657098921558857,0.11576449629449767,0.9288566976917741,0.97659477720046
66,0.13506736844098005,0.09213279605330343,0.2657098921558857,0.11576449629449767,0.9288566976917741,0.97659477720046
67,0.13506736844098005,0.09213279605330343,0.2657098921558857,0.11576449629449767,0.9288566976917741,0.97659477720046
68,0.13506736844098005,0.09213279605330343,0.2657098921558857,0.11576449629449767,0.9288566976917741,0.97659477720046
69,0.13506736844098005,0.09213279605330343,0.2657098921558857,0.11576449629449767,0.9288566976917741,0.97659477720046
70,0.15645560006394818,0.10718455762286698,0.2517597925019038,0.12811848572336743,0.915980378735224,0.9666572479994799
71,0.15645560006394818,0.10718455762286698,0.2517597925019038,0.12811848572336743,0.915980378735224,0.9666572479994799
72,0.17801917737554773,0.09534469629172287,0.3404469452913973,0.12127473731516875,0.9207589673207537,0.9662820460194433
73,0.17801917737554773,0.09534469629172287,0.3404469452913973,0.12127473731516875,0.9207589673207537,0.9662820460194433
74,0.17801917737554773,0.09534469629172287,0.3404469452913973,0.12127473731516875,0.9207589673207537,0.9662820460194433
75,0.1342223930320654,0.07346901575553043,0.36069356610792036,0.13414551017607163,0.9288251566773063,0.9726179970582166
76,0.11688909548788544,0.06934577585063163,0.3598237025801609,0.10548100761127928,0.912607297662336,0.9474234286978604
77,0.11941575765312537,0.060190623582871666,0.502746469757402,0.12287171495455132,0.9246692786650905,0.9365012657816856
78,0.11941575765312537,0.060190623582871666,0.502746469757402,0.12287171495455132,0.9246692786650905,0.9365012657816856
79,0.11941575765312537,0.060190623582871666,0.502746469757402,0.12287171495455132,0.9246692786650905,0.9365012657816856
80,0.10197653490623676,0.08826498942839034,0.4994336339840918,0.1246864628145638,0.908918231665621,0.9389925709491056
81,0.21439017140655714,0.07578073948483258,0.5821496067476197,0.13103177850895315,0.942283375497436,0.9319238778485278
82,0.21439017140655714,0.07578073948483258,0.5821496067476197,0.13103177850895315,0.942283375497436,0.9319238778485278
83,0.21945488128830604,0.05464425629253301,0.5378625267714906,0.10683714435740403,0.9493306457358653,0.9305981332012101
84,0.0729835874562238,0.04572180107397237,0.3380604003294958,0.0936840693727157,0.9495623739706742,0.9595106239158693
85,0.05646032063921491,0.07395406031759891,0.28706669686110514,0.10930700634941878,0.932839409359042,0.9348116615163133
86,0.05646032063921491,0.07395406031759891,0.28706669686110514,0.10930700634941878,0.932839409359042,0.9348116615163133
87,0.05646032063921491,0.07395406031759891,0.28706669686110514,0.10930700634941878,0.932839409359042,0.9348116615163133
88,0.10631122495598948,0.061176217060753435,0.23505730080258683,0.093436733231135,0.9355226608180316,0.9151121364473059
89,0.10631122495598948,0.061176217060753435,0.23505730080258683,0.093436733231135,0.9355226608180316,0.9151121364473059
90,0.2694185039624712,0.048905925404201495,0.31299266499517486,0.0695532892696599,0.941961513645266,0.9030677455778517
91,0.2694185039624712,0.048905925404201495,0.31299266499517486,0.0695532892696599,0.941961513645266,0.9030677455778517
92,0.2694185039624712,0.048905925404201495,0.31299266499517486,0.0695532892696599,0.941961513645266,0.9030677455778517
93,0.33040107297473204,0.06532560805106127,0.3674280955800495,0.039733224529399674,0.9228992527993332,0.8900642618197953
94,0.33040107297473204,0.06532560805106127,0.3674280955800495,0.039733224529399674,0.9228992527993332,0.8900642618197953
95,0.33040107297473204,0.06532560805106127,0.3674280955800495,0.039733224529399674,0.9228992527993332,0.8900642618197953
96,0.33040107297473204,0.06532560805106127,0.3674280955800495,0.039733224529399674,0.9228992527993332,0.8900642618197953
97,0.21491407180186042,0.07813976721999877,0.30778221939284556,0.06620770749882723,0.9546653914917129,0.8896527396169907
98,0.21491407180186042,0.07813976721999877,0.30778221939284556,0.06620770749882723,0.9546653914917129,0.8896527396169907
99,0.16879580284364526,0.08425315519959001,0.3362579339354365,0.07486690053429897,0.9305069293016542,0.9143785084439416
100,0.16879580284364526,0.08425315519959001,0.3362579339354365,0.07486690053429897,0.9305069293016542,0.9143785084439416
101,0.16879580284364526,0.08425315519959001,0.3362579339354365,0.07486690053429897,0.9305069293016542,0.9143785084439416
102,0.16879580284364526,0.08425315519959001,0.3362579339354365,0.07486690053429897,0.9305069293016542,0.9143785084439416
103,0.19705811630917203,0.056361570574980285,0.522354409106097,0.09189992972479782,0.9422728088701942,0.9284128210899103
104,0.19705811630917203,0.056361570574980285,0.522354409106097,0.09189992972479782,0.9422728088701942,0.9284128210899103
105,0.19705811630917203,0.056361570574980285,0.522354409106097,0.09189992972479782,0.9422728088701942,0.9284128210899103
106,0.19705811630917203,0.056361570574980285,0.522354409106097,0.09189992972479782,0.9422728088701942,0.9284128210899103
107,0.19705811630917203,0.056361570574980285,0.522354409106097,0.09189992972479782,0.9422728088701942,0.9284128210899103
108,0.19705811630917203,0.056361570574980285,0.522354409106097,0.09189992972479782,0.9422728088701942,0.9284128210899103
109,0.2323768158139452,0.09004838510079893,0.5506676172749783,0.1472511206694721,0.9513364663604463,0.8946468982761545
110,0.2323768158139452,0.09004838510079893,0.5506676172749783,0.1472511206694721,0.9513364663604463,0.8946468982761545
111,0.2323768158139452,0.09004838510079893,0.5506676172749783,0.1472511206694721,0.9513364663604463,0.8946468982761545
112,0.2323768158139452,0.09004838510079893,0.5506676172749783,0.1472511206694721,0.9513364663604463,0.8946468982761545
113,0.2323768158139452,0.09004838510079893,0.5506676172749783,0.1472511206694721,0.9513364663604463,0.8946468982761545
114,0.2323768158139452,0.09004838510079893,0.5506676172749783,0.1472511206694721,0.9513364663604463,0.8946468982761545
115,0.2323768158139452,0.09004838510079893,0.5506676172749783,0.1472511206694721,0.9513364663604463,0.8946468982761545
116,0.2323768158139452,0.09004838510079893,0.5506676172749783,0.1472511206694721,0.9513364663604463,0.8946468982761545
117,0.2323768158139452,0.09004838510079893,0.5506676172749783,0.1472511206694721,0.9513364663604463,0.8946468982761545
118,0.2870052461832216,0.07813872765441109,0.55612975739274,0.14016727048017102,0.9593425516059498,0.9178045935523932
119,0.2870052461832216,0.07813872765441109,0.55612975739274,0.14016727048017102,0.9593425516059498,0.9178045935523932
120,0.2870052461832216,0.07813872765441109,0.55612975739274,0.14016727048017102,0.9593425516059498,0.9178045935523932
121,0.13633295851584729,0.078303602839631,0.3859800313110856,0.13149195907245473,0.9620044600677707,0.9145653191714325
122,0.13633295851584729,0.078303602839631,0.3859800313110856,0.13149195907245473,0.9620044600677707,0.9145653191714325
123,0.13633295851584729,0.078303602839631,0.3859800313110856,0.13149195907245473,0.9620044600677707,0.9145653191714325
124,0.13633295851584729,0.078303602839631,0.3859800313110856,0.13149195907245473,0.9620044600677707,0.9145653191714325
125,0.13633295851584729,0.078303602839631,0.3859800313110856,0.13149195907245473,0.9620044600677707,0.9145653191714325
126,0.13633295851584729,0.078303602839631,0.3859800313110856,0.13149195907245473,0.9620044600677707,0.9145653191714325
127,0.13633295851584729,0.078303602839631,0.3859800313110856,0.13149195907245473,0.9620044600677707,0.9145653191714325
128,0.13633295851584729,0.078303602839631,0.3859800313110856,0.13149195907245473,0.9620044600677707,0.9145653191714325
129,0.13633295851584729,0.078303602839631,0.3859800313110856,0.13149195907245473,0.9620044600677707,0.9145653191714325
130,0.13633295851584729,0.078303602839631,0.3859800313110856,0.13149195907245473,0.9620044600677707,0.9145653191714325
131,0.13633295851584729,0.078303602839631,0.3859800313110856,0.13149195907245473,0.9620044600677707,0.9145653191714325
132,0.13633295851584729,0.078303602839631,0.3859800313110856,0.13149195907245473,0.9620044600677707,0.9145653191714325
133,0.14125669949378789,0.09226768183435245,0.5588713536407546,0.10366788992186729,0.9491106709925988,0.902768025818953
134,0.14125669949378789,0.09226768183435245,0.5588713536407546,0.10366788992186729,0.9491106709925988,0.902768025818953
135,0.14125669949378789,0.09226768183435245,0.5588713536407546,0.10366788992186729,0.9491106709925988,0.902768025818953
136,0.14125669949378789,0.09226768183435245,0.5588713536407546,0.10366788992186729,0.9491106709925988,0.902768025818953
137,0.14125669949378789,0.09226768183435245,0.5588713536407546,0.10366788992186729,0.9491106709925988,0.902768025818953
138,0.18918919588395128,0.07053160773867279,0.34805150737995816,0.07308796711053231,0.9800118593827637,0.9255480167817415
139,0.18918919588395128,0.07053160773867279,0.34805150737995816,0.07308796711053231,0.9800118593827637,0.9255480167817415
140,0.17914826715168816,0.04364402631454948,0.26036857492992727,0.09432584377078357,0.9458917203524203,0.9462126853059457
141,0.17914826715168816,0.04364402631454948,0.26036857492992727,0.09432584377078357,0.9458917203524203,0.9462126853059457
142,0.22785072717155708,0.05223182570851298,0.2624285299769581,0.11912186910364679,0.9461385815592009,0.9600904197667124
143,0.22785072717155708,0.05223182570851298,0.2624285299769581,0.11912186910364679,0.9461385815592009,0.9600904197667124
144,0.22785072717155708,0.05223182570851298,0.2624285299769581,0.11912186910364679,0.9461385815592009,0.9600904197667124
145,0.22785072717155708,0.05223182570851298,0.2624285299769581,0.11912186910364679,0.9461385815592009,0.9600904197667124
146,0.22785072717155708,0.05223182570851298,0.2624285299769581,0.11912186910364679,0.9461385815592009,0.9600904197667124
147,0.22785072717155708,0.05223182570851298,0.2624285299769581,0.11912186910364679,0.9461385815592009,0.9600904197667124
148,0.22785072717155708,0.05223182570851298,0.2624285299769581,0.11912186910364679,0.9461385815592009,0.9600904197667124
149,0.22785072717155708,0.05223182570851298,0.2624285299769581,0.11912186910364679,0.9461385815592009,0.9600904197667124
150,0.22785072717155708,0.05223182570851298,0.2624285299769581,0.11912186910364679,0.9461385815592009,0.9600904197667124
151,0.22785072717155708,0.05223182570851298,0.2624285299769581,0.11912186910364679,0.9461385815592009,0.9600904197667124
152,0.34826326475824987,0.06102437379380893,0.2074183925328839,0.15006753326414152,0.9500105854270855,0.9771410702099599
153,0.3925339158063743,0.04571807743862157,0.26922223546020235,0.1725495033751931,0.9552725184279699,0.9436350402531516
154,0.3925339158063743,0.04571807743862157,0.26922223546020235,0.1725495033751931,0.9552725184279699,0.9436350402531516
155,0.3925339158063743,0.04571807743862157,0.26922223546020235,0.1725495033751931,0.9552725184279699,0.9436350402531516
156,0.3925339158063743,0.04571807743862157,0.26922223546020235,0.1725495033751931,0.9552725184279699,0.9436350402531516
157,0.3925339158063743,0.04571807743862157,0.26922223546020235,0.1725495033751931,0.9552725184279699,0.9436350402531516
158,0.3925339158063743,0.04571807743862157,0.26922223546020235,0.1725495033751931,0.9552725184279699,0.9436350402531516
159,0.3925339158063743,0.04571807743862157,0.26922223546020235,0.1725495033751931,0.9552725184279699,0.9436350402531516
160,0.3925339158063743,0.04571807743862157,0.26922223546020235,0.1725495033751931,0.9552725184279699,0.9436350402531516
161,0.3925339158063743,0.04571807743862157,0.26922223546020235,0.1725495033751931,0.9552725184279699,0.9436350402531516
162,0.3925339158063743,0.04571807743862157,0.26922223546020235,0.1725495033751931,0.9552725184279699,0.9436350402531516
163,0.3925339158063743,0.04571807743862157,0.26922223546020235,0.1725495033751931,0.9552725184279699,0.9436350402531516
164,0.4202660349645866,0.04759461732931037,0.4080658009069774,0.17912837809118434,0.978944506307961,0.8950461758807919
165,0.4202660349645866,0.04759461732931037,0.4080658009069774,0.17912837809118434,0.978944506307961,0.8950461758807919
166,0.4202660349645866,0.04759461732931037,0.4080658009069774,0.17912837809118434,0.978944506307961,0.8950461758807919
167,0.4553726448343061,0.06937959139380102,0.2071070758696693,0.20497763799320898,0.9391215847562748,0.8986897321025596
168,0.4553726448343061,0.06937959139380102,0.2071070758696693,0.20497763799320898,0.9391215847562748,0.8986897321025596
169,0.4979240900074219,0.08951108912230851,0.21957603423129185,0.2012693735321494,0.9312966275526364,0.9125626694325032
170,0.5769758666630755,0.11296356802457908,0.21948087655089835,0.18207436892371837,0.9168201784971759,0.9380017645141073
171,0.5769758666630755,0.11296356802457908,0.21948087655089835,0.18207436892371837,0.9168201784971759,0.9380017645141073
172,0.5769758666630755,0.11296356802457908,0.21948087655089835,0.18207436892371837,0.9168201784971759,0.9380017645141073
173,0.5769758666630755,0.11296356802457908,0.21948087655089835,0.18207436892371837,0.9168201784971759,0.9380017645141073
174,0.5769758666630755,0.11296356802457908,0.21948087655089835,0.18207436892371837,0.9168201784971759,0.9380017645141073
175,0.5769758666630755,0.11296356802457908,0.21948087655089835,0.18207436892371837,0.9168201784971759,0.9380017645141073
176,0.5984140215624046,0.1925707568270919,0.32143706008792194,0.19095047613623942,0.9155512068352092,0.9469046243522855
177,0.5984140215624046,0.1925707568270919,0.32143706008792194,0.19095047613623942,0.9155512068352092,0.9469046243522855
178,0.5238979864260539,0.18985556852888463,0.26124798773850044,0.19278906151712902,0.9060990156176104,0.9187667106991282
179,0.5238979864260539,0.18985556852888463,0.26124798773850044,0.19278906151712902,0.9060990156176104,0.9187667106991282
180,0.6003062728012744,0.199728896043647,0.28407346494632163,0.22663203160594161,0.912412239176839,0.9273424606566609
181,0.6003062728012744,0.199728896043647,0.28407346494632163,0.22663203160594161,0.912412239176839,0.9273424606566609
182,0.6003062728012744,0.199728896043647,0.28407346494632163,0.22663203160594161,0.912412239176839,0.9273424606566609
183,0.5837222300289194,0.18367136029318404,0.3648687528077984,0.18325978215976624,0.9398560891815643,0.9338582725954941
184,0.5837222300289194,0.18367136029318404,0.3648687528077984,0.18325978215976624,0.9398560891815643,0.9338582725954941
185,0.5837222300289194,0.18367136029318404,0.3648687528077984,0.18325978215976624,0.9398560891815643,0.9338582725954941
186,0.5837222300289194,0.18367136029318404,0.3648687528077984,0.18325978215976624,0.9398560891815643,0.9338582725954941
187,0.5837222300289194,0.18367136029318404,0.3648687528077984,0.18325978215976624,0.9398560891815643,0.9338582725954941
188,0.5837222300289194,0.18367136029318404,0.3648687528077984,0.18325978215976624,0.9398560891815643,0.9338582725954941
189,0.5352372096222615,0.21218831522128737,0.28026954458791054,0.15195095952248744,0.8832027814987603,0.9554299029145888
190,0.5352372096222615,0.21218831522128737,0.28026954458791054,0.15195095952248744,0.8832027814987603,0.9554299029145888
191,0.5352372096222615,0.21218831522128737,0.28026954458791054,0.15195095952248744,0.8832027814987603,0.9554299029145888
192,0.5352372096222615,0.21218831522128737,0.28026954458791054,0.15195095952248744,0.8832027814987603,0.9554299029145888
193,0.7180087830726951,0.21803275222021024,0.22959622163020485,0.15996175475601854,0.9112583210785731,0.93165419784526
194,0.7180087830726951,0.21803275222021024,0.22959622163020485,0.15996175475601854,0.9112583210785731,0.93165419784526
195,0.7180087830726951,0.21803275222021024,0.22959622163020485,0.15996175475601854,0.9112583210785731,0.93165419784526
196,0.6665908849694067,0.21523761932751326,0.22896490704563413,0.17489548233889754,0.9111153885034083,0.9369911478722472
197,0.6180243505659926,0.21734516568633955,0.2557380499357365,0.17489778767215794,0.8968892902144586,0.9483584115739343
198,0.6180243505659926,0.21734516568633955,0.2557380499357365,0.17489778767215794,0.8968892902144586,0.9483584115739343
199,0.6180243505659926,0.21734516568633955,0.2557380499357365,0.17489778767215794,0.8968892902144586,0.9483584115739343
200,0.6180243505659926,0.21734516568633955,0.2557380499357365,0.17489778767215794,0.8968892902144586,0.9483584115739343
201,0.6180243505659926,0.21734516568633955,0.2557380499357365,0.17489778767215794,0.8968892902144586,0.9483584115739343
202,0.6180243505659926,0.21734516568633955,0.2557380499357365,0.17489778767215794,0.8968892902144586,0.9483584115739343
203,0.6180243505659926,0.21734516568633955,0.2557380499357365,0.17489778767215794,0.8968892902144586,0.9483584115739343
204,0.46813564857807494,0.20529392366885213,0.17047539999129163,0.18412053763870528,0.9287733623438621,0.9528012924677307
205,0.5328558067226399,0.19032882249818459,0.11804359943213763,0.1976770670192315,0.9204744618000702,0.9138442844333299
206,0.4839364481187004,0.2136518335526525,0.05597784411306255,0.19403838117507013,0.9135503068668016,0.9061476950439122
207,0.4839364481187004,0.2136518335526525,0.05597784411306255,0.19403838117507013,0.9135503068668016,0.9061476950439122
208,0.4839364481187004,0.2136518335526525,0.05597784411306255,0.19403838117507013,0.9135503068668016,0.9061476950439122
209,0.4839364481187004,0.2136518335526525,0.05597784411306255,0.19403838117507013,0.9135503068668016,0.9061476950439122
210,0.6028342486359326,0.14874147744576777,0.11783313275948304,0.1964618753208911,0.9390771713833944,0.8918883597421693
211,0.5864670485936713,0.1849945169287643,0.18411093364387382,0.18411838494732574,0.9485089491476959,0.8980656205726805
212,0.6524764726494727,0.1524434854587589,0.2161749507095262,0.18675771618774165,0.9425481654127081,0.8565029615131395
213,0.6524764726494727,0.1524434854587589,0.2161749507095262,0.18675771618774165,0.9425481654127081,0.8565029615131395
214,0.6524764726494727,0.1524434854587589,0.2161749507095262,0.18675771618774165,0.9425481654127081,0.8565029615131395
215,0.7067480181061024,0.1681944950517525,0.07657122750355952,0.19165742776024558,0.9197105372173062,0.8804922233757501
216,0.7067480181061024,0.1681944950517525,0.07657122750355952,0.19165742776024558,0.9197105372173062,0.8804922233757501
217,0.6321713375578457,0.12346781156799043,0.06746003872516872,0.14804180425918576,0.9311160557028744,0.8592306533350668
218,0.6321713375578457,0.12346781156799043,0.06746003872516872,0.14804180425918576,0.9311160557028744,0.8592306533350668
219,0.6321713375578457,0.12346781156799043,0.06746003872516872,0.14804180425918576,0.9311160557028744,0.8592306533350668
220,0.5368719893669851,0.1375251969754569,0.06970126998992945,0.1319583530625337,0.9639969002272514,0.9050847999760009
221,0.5368719893669851,0.1375251969754569,0.06970126998992945,0.1319583530625337,0.9639969002272514,0.9050847999760009
222,0.5368719893669851,0.1375251969754569,0.06970126998992945,0.1319583530625337,0.9639969002272514,0.9050847999760009
223,0.5368719893669851,0.1375251969754569,0.06970126998992945,0.1319583530625337,0.9639969002272514,0.9050847999760009
224,0.5368719893669851,0.1375251969754569,0.06970126998992945,0.1319583530625337,0.9639969002272514,0.9050847999760009
225,0.7293396828431207,0.12624371188152836,0.06414021906236024,0.14078307232859053,0.9663769433476352,0.8948503811793268
226,0.7293396828431207,0.12624371188152836,0.06414021906236024,0.14078307232859053,0.9663769433476352,0.8948503811793268
227,0.7406354899193426,0.07930078216552795,0.0927550679257843,0.11737957800877197,0.963586494951114,0.8888439250096056
228,0.7406354899193426,0.07930078216552795,0.0927550679257843,0.11737957800877197,0.963586494951114,0.8888439250096056
229,0.7406354899193426,0.07930078216552795,0.0927550679257843,0.11737957800877197,0.963586494951114,0.8888439250096056
230,0.7406354899193426,0.07930078216552795,0.0927550679257843,0.11737957800877197,0.963586494951114,0.8888439250096056
231,0.7406354899193426,0.07930078216552795,0.0927550679257843,0.11737957800877197,0.963586494951114,0.8888439250096056
232,0.7406354899193426,0.07930078216552795,0.0927550679257843,0.11737957800877197,0.963586494951114,0.8888439250096056
233,0.7406354899193426,0.07930078216552795,0.0927550679257843,0.11737957800877197,0.963586494951114,0.8888439250096056
234,0.7406354899193426,0.07930078216552795,0.0927550679257843,0.11737957800877197,0.963586494951114,0.8888439250096056
235,0.7406354899193426,0.07930078216552795,0.0927550679257843,0.11737957800877197,0.963586494951114,0.8888439250096056
236,0.7406354899193426,0.07930078216552795,0.0927550679257843,0.11737957800877197,0.963586494951114,0.8888439250096056
237,0.7358632893511753,0.10425064497597611,0.15499360387820263,0.10186194197550809,0.9475920091343843,0.9176781839484791
238,0.7358632893511753,0.10425064497597611,0.15499360387820263,0.10186194197550809,0.9475920091343843,0.9176781839484791
239,0.7358632893511753,0.10425064497597611,0.15499360387820263,0.10186194197550809,0.9475920091343843,0.9176781839484791
240,0.7358632893511753,0.10425064497597611,0.15499360387820263,0.10186194197550809,0.9475920091343843,0.9176781839484791
241,0.7358632893511753,0.10425064497597611,0.15499360387820263,0.10186194197550809,0.9475920091343843,0.9176781839484791
242,0.8343430973841341,0.11956882527521087,0.1832025891015549,0.07804198818105283,0.927444147519411,0.9168209401996782
243,0.8343430973841341,0.11956882527521087,0.1832025891015549,0.07804198818105283,0.927444147519411,0.9168209401996782
244,0.8343430973841341,0.11956882527521087,0.1832025891015549,0.07804198818105283,0.927444147519411,0.9168209401996782
245,0.8343430973841341,0.11956882527521087,0.1832025891015549,0.07804198818105283,0.927444147519411,0.9168209401996782
246,0.8343430973841341,0.11956882527521087,0.1832025891015549,0.07804198818105283,0.927444147519411,0.9168209401996782
247,0.8343430973841341,0.11956882527521087,0.1832025891015549,0.07804198818105283,0.927444147519411,0.9168209401996782
248,0.8343430973841341,0.11956882527521087,0.1832025891015549,0.07804198818105283,0.927444147519411,0.9168209401996782
249,0.807349142624497,0.12219104947650683,0.21487181705110733,0.05026803166212539,0.9265388738152412,0.9638923119872321
