,chi_pi,chi_y,chi_pi_ruk,chi_y_ruk
52,0.1049588858700843,0.0258315908005169,0.9437994143149615,0.8504006646257044
53,0.1047677648508286,0.030518032706738165,0.9381473087322468,0.8500254489007935
54,0.09699933019597959,0.026151440782600177,0.9302897405250616,0.8411864509123289
55,0.09699933019597959,0.026151440782600177,0.9302897405250616,0.8411864509123289
56,0.09699933019597959,0.026151440782600177,0.9302897405250616,0.8411864509123289
57,0.09699933019597959,0.026151440782600177,0.9302897405250616,0.8411864509123289
58,0.09701241530657019,0.026443837390864578,0.9284031928380461,0.85216259538776
59,0.09701241530657019,0.026443837390864578,0.9284031928380461,0.85216259538776
60,0.09701241530657019,0.026443837390864578,0.9284031928380461,0.85216259538776
61,0.09701241530657019,0.026443837390864578,0.9284031928380461,0.85216259538776
62,0.09165791157606609,0.03332907239484868,0.9314542344019715,0.859634493037014
63,0.09165791157606609,0.03332907239484868,0.9314542344019715,0.859634493037014
64,0.09165791157606609,0.03332907239484868,0.9314542344019715,0.859634493037014
65,0.09165791157606609,0.03332907239484868,0.9314542344019715,0.859634493037014
66,0.0883844620097647,0.037454649946600325,0.9328969182549008,0.8627212141818983
67,0.0883844620097647,0.037454649946600325,0.9328969182549008,0.8627212141818983
68,0.09797262195979763,0.03253825642291042,0.9443174245976415,0.8550442715731292
69,0.09797262195979763,0.03253825642291042,0.9443174245976415,0.8550442715731292
70,0.09797262195979763,0.03253825642291042,0.9443174245976415,0.8550442715731292
71,0.09797262195979763,0.03253825642291042,0.9443174245976415,0.8550442715731292
72,0.09403139151028954,0.03767888580255813,0.9500799888065805,0.8553625769002726
73,0.09403139151028954,0.03767888580255813,0.9500799888065805,0.8553625769002726
74,0.09403139151028954,0.03767888580255813,0.9500799888065805,0.8553625769002726
75,0.09403139151028954,0.03767888580255813,0.9500799888065805,0.8553625769002726
76,0.09403139151028954,0.03767888580255813,0.9500799888065805,0.8553625769002726
77,0.09681114860080103,0.034556863880502754,0.9520111450142863,0.8576305164790511
78,0.09681114860080103,0.034556863880502754,0.9520111450142863,0.8576305164790511
79,0.09681114860080103,0.034556863880502754,0.9520111450142863,0.8576305164790511
80,0.09681114860080103,0.034556863880502754,0.9520111450142863,0.8576305164790511
81,0.09681114860080103,0.034556863880502754,0.9520111450142863,0.8576305164790511
82,0.09681114860080103,0.034556863880502754,0.9520111450142863,0.8576305164790511
83,0.09757214895973056,0.04118821652970936,0.9464402498027388,0.8570460905101807
84,0.09499072078256257,0.03853295791722275,0.9481456689427451,0.8543459934589981
85,0.08953748955789428,0.04019050346222782,0.9403304778288049,0.8540067699414418
86,0.08917710087955717,0.04110205670161362,0.9317300275640406,0.8477924889541634
87,0.08725295597647813,0.040077873421808144,0.9342228804288546,0.8338700252982326
88,0.07931990360519899,0.04375538225399023,0.9299046779771164,0.8136598291930773
89,0.07958885692337565,0.04683559517733105,0.9325878010233415,0.815862123508851
90,0.07958885692337565,0.04683559517733105,0.9325878010233415,0.815862123508851
91,0.08307512335564923,0.04434834304043752,0.9303950429984054,0.8193121660118258
92,0.08307512335564923,0.04434834304043752,0.9303950429984054,0.8193121660118258
93,0.09245904858951023,0.042552090730120166,0.9314154300879156,0.8252032177496833
94,0.09245904858951023,0.042552090730120166,0.9314154300879156,0.8252032177496833
95,0.09245904858951023,0.042552090730120166,0.9314154300879156,0.8252032177496833
96,0.09245904858951023,0.042552090730120166,0.9314154300879156,0.8252032177496833
97,0.09245904858951023,0.042552090730120166,0.9314154300879156,0.8252032177496833
98,0.09245904858951023,0.042552090730120166,0.9314154300879156,0.8252032177496833
99,0.09245904858951023,0.042552090730120166,0.9314154300879156,0.8252032177496833
100,0.10599916123091026,0.04821255936132229,0.9322704134258272,0.8375285419007508
101,0.10845175470485642,0.04822810209636742,0.9304899913953296,0.831615716471378
102,0.11675062320699431,0.05189637236705259,0.9300583565961207,0.8333432729956632
103,0.11675062320699431,0.05189637236705259,0.9300583565961207,0.8333432729956632
104,0.11894739174676143,0.0523871473144305,0.9310552849019023,0.8354634414343711
105,0.11894739174676143,0.0523871473144305,0.9310552849019023,0.8354634414343711
106,0.11993379605519638,0.04807168148212217,0.9321883236151852,0.8432640918599094
107,0.11782295418752085,0.04810610847136272,0.9321731869546999,0.8538021432700452
108,0.11782295418752085,0.04810610847136272,0.9321731869546999,0.8538021432700452
109,0.12780266048298497,0.0496708888646577,0.931285614762632,0.8550363870816314
110,0.12780266048298497,0.0496708888646577,0.931285614762632,0.8550363870816314
111,0.1343706456999044,0.049217645009185705,0.9328926538425106,0.8672398123919153
112,0.13654185579666006,0.04351515201684002,0.9290970354605064,0.8668055990996381
113,0.12793690000084407,0.034866876556800756,0.9187049823419294,0.8694935965943137
114,0.12793690000084407,0.034866876556800756,0.9187049823419294,0.8694935965943137
115,0.12462583763626377,0.035480994832601365,0.9333037725202986,0.8589261386544288
116,0.12745701523528227,0.04132300052330257,0.952893447493638,0.8549647398633663
117,0.13158814484049303,0.040282662818657444,0.9519463221080915,0.8630829404944363
118,0.13236499783328742,0.04551362604792928,0.9481648686152995,0.8490948341438875
119,0.13236499783328742,0.04551362604792928,0.9481648686152995,0.8490948341438875
120,0.12778960613621748,0.04417756010279122,0.9476316405259634,0.863956954839611
121,0.12778960613621748,0.04417756010279122,0.9476316405259634,0.863956954839611
122,0.12153973142666569,0.04305561144221104,0.9526535384236444,0.8689829330135589
123,0.12153973142666569,0.04305561144221104,0.9526535384236444,0.8689829330135589
124,0.12153973142666569,0.04305561144221104,0.9526535384236444,0.8689829330135589
125,0.1148884060120442,0.04437920656397555,0.9529706612988942,0.8721587611346437
126,0.1148884060120442,0.04437920656397555,0.9529706612988942,0.8721587611346437
127,0.1148884060120442,0.04437920656397555,0.9529706612988942,0.8721587611346437
128,0.1148884060120442,0.04437920656397555,0.9529706612988942,0.8721587611346437
129,0.11723630595107096,0.041967058930725526,0.9594540292648706,0.8666113859836132
130,0.11723630595107096,0.041967058930725526,0.9594540292648706,0.8666113859836132
131,0.11723630595107096,0.041967058930725526,0.9594540292648706,0.8666113859836132
132,0.11742045992421282,0.04556512618586391,0.9603258308164362,0.8717435475444989
133,0.11944757218782523,0.04610683668740112,0.9586619696966124,0.857475283501903
134,0.11944757218782523,0.04610683668740112,0.9586619696966124,0.857475283501903
135,0.1142606814574884,0.05083803794715939,0.9521050428518093,0.8501679117898178
136,0.10712550044380414,0.04689457357653176,0.9397128888579886,0.8491687559721048
137,0.11341906811013534,0.044633398383365566,0.942033730130265,0.850773983454581
138,0.11341906811013534,0.044633398383365566,0.942033730130265,0.850773983454581
139,0.11010740833622455,0.04192053486058635,0.9383124500669897,0.8526361118081855
140,0.11010740833622455,0.04192053486058635,0.9383124500669897,0.8526361118081855
141,0.11010740833622455,0.04192053486058635,0.9383124500669897,0.8526361118081855
142,0.10692261865819681,0.03998023730248469,0.9357488226054544,0.853183102306444
143,0.10300960650475331,0.034714236989326575,0.9522850089712549,0.8477935223781775
144,0.10300960650475331,0.034714236989326575,0.9522850089712549,0.8477935223781775
145,0.10300960650475331,0.034714236989326575,0.9522850089712549,0.8477935223781775
146,0.10300960650475331,0.034714236989326575,0.9522850089712549,0.8477935223781775
147,0.10300960650475331,0.034714236989326575,0.9522850089712549,0.8477935223781775
148,0.10300960650475331,0.034714236989326575,0.9522850089712549,0.8477935223781775
149,0.10285235128257016,0.03430995349138387,0.9461902769612759,0.8461185240349219
150,0.09586379693523198,0.032681108548834124,0.948690486073787,0.8389867184221352
151,0.09272510884130843,0.03009074379801627,0.9513317571368067,0.8256029836526698
152,0.09472311101248206,0.030247148627486578,0.9396848263461748,0.8427315549694708
153,0.09392048201471001,0.03978292083546138,0.9415862229499309,0.8519597178977686
154,0.10140360525681169,0.037124023531367706,0.9321091085853576,0.8542631111520418
155,0.10606356110673358,0.035110951130427316,0.9314698949362386,0.8657542223353203
156,0.10665724797381453,0.03669180758947767,0.9237352062148918,0.8653428702506462
157,0.10665724797381453,0.03669180758947767,0.9237352062148918,0.8653428702506462
158,0.10665724797381453,0.03669180758947767,0.9237352062148918,0.8653428702506462
159,0.10571295429463269,0.031841465235564276,0.9211598395180978,0.8546735834933282
160,0.10045445133349032,0.024314250102477494,0.9177600529761069,0.8593062060747091
161,0.10045445133349032,0.024314250102477494,0.9177600529761069,0.8593062060747091
162,0.10485990115012947,0.03073692127833927,0.9067444884737021,0.8515869047297948
163,0.10485990115012947,0.03073692127833927,0.9067444884737021,0.8515869047297948
164,0.10485990115012947,0.03073692127833927,0.9067444884737021,0.8515869047297948
165,0.10795527491083037,0.029011552407677523,0.9047265662492433,0.8569051359038294
166,0.10795527491083037,0.029011552407677523,0.9047265662492433,0.8569051359038294
167,0.10795527491083037,0.029011552407677523,0.9047265662492433,0.8569051359038294
168,0.10795527491083037,0.029011552407677523,0.9047265662492433,0.8569051359038294
169,0.10420620506522824,0.029989919907961637,0.902548979590781,0.8432903214781035
170,0.09508554125903496,0.026190020427839352,0.9034138846875246,0.8466070446785287
171,0.09327381661811895,0.02316734379697619,0.9020432691819955,0.845136965436669
172,0.09449736974972586,0.02270816078412049,0.9154228386094323,0.8590571314324689
173,0.09817119256108015,0.023680841314443972,0.9092851747521574,0.8650837980546227
174,0.09817119256108015,0.023680841314443972,0.9092851747521574,0.8650837980546227
175,0.09881055121338493,0.02643795262164258,0.9066454200365002,0.8495036228128569
176,0.09892480094277935,0.02846139675692403,0.9003548579469989,0.8577700719800169
177,0.09892480094277935,0.02846139675692403,0.9003548579469989,0.8577700719800169
178,0.10082794670364856,0.028667396102035312,0.8976150505067338,0.8510055566822202
179,0.10082794670364856,0.028667396102035312,0.8976150505067338,0.8510055566822202
180,0.08635790813531025,0.031845212905553866,0.9047855664663578,0.8670630142253355
181,0.08635790813531025,0.031845212905553866,0.9047855664663578,0.8670630142253355
182,0.08635790813531025,0.031845212905553866,0.9047855664663578,0.8670630142253355
183,0.08635790813531025,0.031845212905553866,0.9047855664663578,0.8670630142253355
184,0.08635790813531025,0.031845212905553866,0.9047855664663578,0.8670630142253355
185,0.09242562742906948,0.03044894519062054,0.9070396491618776,0.8557698197207075
186,0.09242562742906948,0.03044894519062054,0.9070396491618776,0.8557698197207075
187,0.09242562742906948,0.03044894519062054,0.9070396491618776,0.8557698197207075
188,0.09242562742906948,0.03044894519062054,0.9070396491618776,0.8557698197207075
189,0.09242562742906948,0.03044894519062054,0.9070396491618776,0.8557698197207075
190,0.09531083863772047,0.03910606424772185,0.8914243485436344,0.8517406447213164
191,0.09803104871823658,0.03257700738931431,0.890381722523498,0.8450783989253144
192,0.09747560688226449,0.03554924514244581,0.8819503118838826,0.8400875294641668
193,0.09936904944204873,0.04480737431984643,0.8837878177537322,0.82225545044062
194,0.08809511060408994,0.039802180640298904,0.8746139539729818,0.8215855125070212
195,0.0908411488089905,0.03729746303489656,0.8722622919812854,0.8221341669670551
196,0.0908411488089905,0.03729746303489656,0.8722622919812854,0.8221341669670551
197,0.08443607845768315,0.03577507994864805,0.871468612057686,0.818782314105549
198,0.08443607845768315,0.03577507994864805,0.871468612057686,0.818782314105549
199,0.0853826257311215,0.03903642186170866,0.8657381444026514,0.8130689597646488
200,0.0853826257311215,0.03903642186170866,0.8657381444026514,0.8130689597646488
201,0.0853826257311215,0.03903642186170866,0.8657381444026514,0.8130689597646488
202,0.0853826257311215,0.03903642186170866,0.8657381444026514,0.8130689597646488
203,0.0853826257311215,0.03903642186170866,0.8657381444026514,0.8130689597646488
204,0.07995122895931485,0.036634098529389106,0.872134212877816,0.8210785940583967
205,0.07210945991062026,0.03335870548161541,0.874325557856291,0.8275241475787881
206,0.08121619936685298,0.028560254892181502,0.8733052897606839,0.8203772740086928
207,0.08121619936685298,0.028560254892181502,0.8733052897606839,0.8203772740086928
208,0.08121619936685298,0.028560254892181502,0.8733052897606839,0.8203772740086928
209,0.08121619936685298,0.028560254892181502,0.8733052897606839,0.8203772740086928
210,0.08707353358235793,0.03132435584275374,0.8707355783353593,0.8174067414707948
211,0.08657269777289492,0.0334549223529606,0.8706464026990083,0.8176590229520954
212,0.08657269777289492,0.0334549223529606,0.8706464026990083,0.8176590229520954
213,0.0877289844376153,0.03847273063522005,0.8667165297357758,0.8053004305916552
214,0.0877289844376153,0.03847273063522005,0.8667165297357758,0.8053004305916552
215,0.09763339307858847,0.04339303720275092,0.8757885040087341,0.7982222560229094
216,0.09763339307858847,0.04339303720275092,0.8757885040087341,0.7982222560229094
217,0.09927720126381108,0.047102227736291184,0.8737420490950046,0.8055598762892401
218,0.089525467249797,0.053510558894427664,0.8675003626941324,0.7994944002301259
219,0.08653065315969023,0.0515737839059952,0.8694954414043913,0.8086041382290157
220,0.08653065315969023,0.0515737839059952,0.8694954414043913,0.8086041382290157
221,0.0888219910556241,0.06089380920981783,0.8755331285252114,0.806862538606139
222,0.0888219910556241,0.06089380920981783,0.8755331285252114,0.806862538606139
223,0.0888219910556241,0.06089380920981783,0.8755331285252114,0.806862538606139
224,0.09521345166461298,0.06754251021997633,0.8805721871459655,0.8098860591091028
225,0.09238629386008589,0.06215607642691029,0.8816421300060372,0.8148942022960469
226,0.09478484881884472,0.06001972211898829,0.8842674917698108,0.8031793478318067
227,0.10332926523034967,0.05265972762265751,0.8829511267994845,0.8013716393811142
228,0.10127148930610883,0.05400522608836469,0.8886396352633567,0.7912459556964162
229,0.09607045636459897,0.05495025851636181,0.8886274599983279,0.7827393859157384
230,0.10424640733019841,0.05301512288027052,0.8843694389039569,0.793032245792323
231,0.1078830013606553,0.0469051210441688,0.8767471459940884,0.802238882360758
232,0.09499942402273613,0.04432388566640374,0.8646354552396758,0.8013695704285164
233,0.0927004981630833,0.04101585988260201,0.8639460156479345,0.8028791742968467
234,0.09739329707500062,0.03970865674768145,0.8635087001755697,0.8080798370038302
235,0.09739329707500062,0.03970865674768145,0.8635087001755697,0.8080798370038302
236,0.09739329707500062,0.03970865674768145,0.8635087001755697,0.8080798370038302
237,0.09739329707500062,0.03970865674768145,0.8635087001755697,0.8080798370038302
238,0.09091538209358062,0.0453566393515433,0.8682868722666939,0.8074512589526218
239,0.09091538209358062,0.0453566393515433,0.8682868722666939,0.8074512589526218
240,0.0915172796125184,0.045915361313619875,0.8650475175252456,0.8200341765567573
241,0.0915172796125184,0.045915361313619875,0.8650475175252456,0.8200341765567573
242,0.08294231047976428,0.040484760196527664,0.849225505569161,0.8133992204132121
243,0.08444490114641329,0.04728024668708896,0.8552161174108016,0.8085495225889143
244,0.08444490114641329,0.04728024668708896,0.8552161174108016,0.8085495225889143
245,0.08444490114641329,0.04728024668708896,0.8552161174108016,0.8085495225889143
246,0.08206428177131277,0.05019086070073502,0.8550511670128429,0.8204078874726826
247,0.08460857978221538,0.052656488274087865,0.8451475885713825,0.8348906983142175
248,0.07968355281154177,0.057043247040437506,0.8365867436286905,0.8315516737942866
249,0.07811335168613776,0.05536054019738571,0.8315783924816228,0.8231531145321775
250,0.08655082326105268,0.052177551343977044,0.8332907521224281,0.8207058674594926
251,0.08514283910679012,0.05246449298099974,0.8337424322100032,0.8264417994094835
252,0.09142686471593084,0.05526025934054104,0.8307260162261709,0.827493352902966
253,0.09142686471593084,0.05526025934054104,0.8307260162261709,0.827493352902966
254,0.08508381603805043,0.05890738633572084,0.8261808998944689,0.8250655633804972
255,0.08508381603805043,0.05890738633572084,0.8261808998944689,0.8250655633804972
256,0.08508381603805043,0.05890738633572084,0.8261808998944689,0.8250655633804972
257,0.08943643325506752,0.052600399889197194,0.8288905539019386,0.8206957794535573
258,0.08943643325506752,0.052600399889197194,0.8288905539019386,0.8206957794535573
259,0.103007953296293,0.0571186269724303,0.8255050899818028,0.8342351921963809
260,0.103007953296293,0.0571186269724303,0.8255050899818028,0.8342351921963809
261,0.103007953296293,0.0571186269724303,0.8255050899818028,0.8342351921963809
262,0.10078103174728412,0.05795148821153017,0.8239488424102471,0.8382642507093248
263,0.10078103174728412,0.05795148821153017,0.8239488424102471,0.8382642507093248
264,0.10429387070781045,0.05487354508197621,0.823564128853485,0.8272397727711673
265,0.11049276571887198,0.05103459829887638,0.8183353081124106,0.8187277917400964
266,0.11049276571887198,0.05103459829887638,0.8183353081124106,0.8187277917400964
267,0.10474525801144577,0.04736135986910521,0.8232167447373584,0.8202511859212417
268,0.10941757468806199,0.0520773860805284,0.8221217195891592,0.8147356587387562
269,0.1055332432121806,0.05328768693484074,0.8257369143900681,0.8223917502740641
270,0.10700385857240453,0.05474121647566684,0.8216721412415036,0.8245905102248745
271,0.10700385857240453,0.05474121647566684,0.8216721412415036,0.8245905102248745
272,0.10700385857240453,0.05474121647566684,0.8216721412415036,0.8245905102248745
273,0.10700385857240453,0.05474121647566684,0.8216721412415036,0.8245905102248745
274,0.10591121880280674,0.058614793398797625,0.8257458840098775,0.8286830228492119
275,0.10434744598525426,0.06618931426668576,0.8376523713192894,0.8307796160293277
276,0.10434744598525426,0.06618931426668576,0.8376523713192894,0.8307796160293277
277,0.09920879903552224,0.06620474021549877,0.8406913610604604,0.8469006959355252
278,0.09943220634261589,0.062248553286061686,0.8446470270740428,0.838780546368978
279,0.0982278464996963,0.05607196492787444,0.8482078508397369,0.8331367571022662
280,0.0982278464996963,0.05607196492787444,0.8482078508397369,0.8331367571022662
281,0.0982278464996963,0.05607196492787444,0.8482078508397369,0.8331367571022662
282,0.10091533494484131,0.0563778658009611,0.86213928484091,0.8330113687961308
283,0.09817653117984923,0.05964509974727965,0.8589472377275669,0.8276365244023475
284,0.09817653117984923,0.05964509974727965,0.8589472377275669,0.8276365244023475
285,0.10272359553217537,0.06639136170761767,0.8668810666330983,0.8318614396543581
286,0.10368159780361513,0.06756026313565608,0.8705998245499676,0.8423874615462627
287,0.10672900055182755,0.06408719150397574,0.8712944830275936,0.8425794668909029
288,0.10672900055182755,0.06408719150397574,0.8712944830275936,0.8425794668909029
289,0.10609899828342755,0.06481553293491538,0.873778308587976,0.8433229484137366
290,0.10143288843604872,0.06412640798177084,0.8751476323248452,0.8467013644380612
291,0.10143288843604872,0.06412640798177084,0.8751476323248452,0.8467013644380612
292,0.10705875260585547,0.059669274343387736,0.8772877357029181,0.8282374843487448
293,0.1033196405190272,0.0645600451171745,0.8887725323524451,0.8438885936007188
294,0.1033196405190272,0.0645600451171745,0.8887725323524451,0.8438885936007188
295,0.11001094527929951,0.06843918147950152,0.8847623611029075,0.8356036193359911
296,0.11094789414397252,0.06974981890433739,0.8824250738241596,0.8452106248722648
297,0.11590910183807032,0.06835637643361585,0.8797352907351648,0.8409148539725336
298,0.11590910183807032,0.06835637643361585,0.8797352907351648,0.8409148539725336
299,0.1157778433795662,0.06737191862906962,0.8824397504215692,0.8370623320378797
300,0.12479337506045086,0.07276349343703818,0.8790986748640744,0.8357740558309444
301,0.12314395521985332,0.07482932243444097,0.8813716131333453,0.8427578802100815
302,0.12314395521985332,0.07482932243444097,0.8813716131333453,0.8427578802100815
303,0.12215684374221718,0.0667594022596887,0.8823766985127701,0.8465838323789232
304,0.12215684374221718,0.0667594022596887,0.8823766985127701,0.8465838323789232
305,0.12236639216363658,0.06518840097606492,0.8842106392268837,0.8549986435114405
306,0.12236639216363658,0.06518840097606492,0.8842106392268837,0.8549986435114405
307,0.12236639216363658,0.06518840097606492,0.8842106392268837,0.8549986435114405
308,0.12236639216363658,0.06518840097606492,0.8842106392268837,0.8549986435114405
309,0.12236639216363658,0.06518840097606492,0.8842106392268837,0.8549986435114405
310,0.12117124280147094,0.06596407574597261,0.8841486894489446,0.859400627005601
311,0.12117124280147094,0.06596407574597261,0.8841486894489446,0.859400627005601
312,0.12245079238987547,0.06621940502038987,0.8815093041454447,0.8630911752152545
313,0.12380285797501629,0.06757166985410613,0.8745402052910186,0.8584194255371373
314,0.11649466449591184,0.06795086417601337,0.8846400760649555,0.8594007346270792
315,0.11455511250626486,0.07594530549292305,0.8887549522798907,0.8613522232028661
316,0.11455511250626486,0.07594530549292305,0.8887549522798907,0.8613522232028661
317,0.10896533836854252,0.07383244148467287,0.8825347522624528,0.857653098109194
318,0.10896533836854252,0.07383244148467287,0.8825347522624528,0.857653098109194
319,0.1059286822875438,0.07962597123010458,0.883597539728413,0.8517708112847241
320,0.11062733961536932,0.07897261339589183,0.8744925186776135,0.8322333613090316
321,0.11595074056942511,0.07899974717419715,0.8764780403012126,0.8289270740530036
322,0.11595074056942511,0.07899974717419715,0.8764780403012126,0.8289270740530036
323,0.10793971008189279,0.07716384467862908,0.8772992884733809,0.8246675334233694
324,0.1099088051896383,0.07771732205746064,0.8702854182708499,0.8279007753228439
325,0.11007678450316581,0.07542447769469748,0.8756628971494111,0.8288839475966083
326,0.10949984647915023,0.07179557244712226,0.8781165865833318,0.8177506764302951
327,0.10410309949695115,0.07072680626707675,0.8925766770306011,0.8343814450784248
328,0.10085061698239932,0.07617339527589671,0.897531038622315,0.8257188300113361
329,0.10537723521447305,0.08403803538091498,0.894477464907113,0.8229088000539143
330,0.10537723521447305,0.08403803538091498,0.894477464907113,0.8229088000539143
331,0.10537723521447305,0.08403803538091498,0.894477464907113,0.8229088000539143
332,0.1066894009704621,0.08574591642623308,0.9065175791850869,0.8316116377755496
333,0.1066894009704621,0.08574591642623308,0.9065175791850869,0.8316116377755496
334,0.10138030708867309,0.08137736288023224,0.903437309238621,0.8362806662186627
335,0.10138030708867309,0.08137736288023224,0.903437309238621,0.8362806662186627
336,0.10138030708867309,0.08137736288023224,0.903437309238621,0.8362806662186627
337,0.10138030708867309,0.08137736288023224,0.903437309238621,0.8362806662186627
338,0.10138030708867309,0.08137736288023224,0.903437309238621,0.8362806662186627
339,0.10138030708867309,0.08137736288023224,0.903437309238621,0.8362806662186627
340,0.10289742128324998,0.07973353874079861,0.9054685302263575,0.8511864456502785
341,0.1039596887838735,0.07935287136785572,0.9023222076523418,0.8500276356345685
342,0.099306058815789,0.07609455328890825,0.9079358639448697,0.8343211642906495
343,0.099306058815789,0.07609455328890825,0.9079358639448697,0.8343211642906495
344,0.099306058815789,0.07609455328890825,0.9079358639448697,0.8343211642906495
345,0.09872542925552219,0.06984548942575844,0.899425083704262,0.8403939406875115
346,0.09872542925552219,0.06984548942575844,0.899425083704262,0.8403939406875115
347,0.08984418472375603,0.07326812993999807,0.8938327594403773,0.8461178069851845
348,0.08984418472375603,0.07326812993999807,0.8938327594403773,0.8461178069851845
349,0.08130709252710386,0.08164782364060172,0.8948989734339167,0.8466076682447131
350,0.08353021064207815,0.0757812441591993,0.8892806470604127,0.8479425781115514
351,0.07775141555893114,0.08477807421627082,0.8959192130291901,0.8565885902421604
352,0.07775141555893114,0.08477807421627082,0.8959192130291901,0.8565885902421604
353,0.07975216139332306,0.08366229699926232,0.8848739402178173,0.8601135245184034
354,0.07975216139332306,0.08366229699926232,0.8848739402178173,0.8601135245184034
355,0.07975216139332306,0.08366229699926232,0.8848739402178173,0.8601135245184034
356,0.08361111977460402,0.08287278442777113,0.8892188730006181,0.851356481652493
357,0.08361111977460402,0.08287278442777113,0.8892188730006181,0.851356481652493
358,0.08261532361814926,0.08807598776952365,0.8916699696782883,0.8633442079067206
359,0.08261532361814926,0.08807598776952365,0.8916699696782883,0.8633442079067206
360,0.08514862083498889,0.08599821887020302,0.8913962716146976,0.8655807571625853
361,0.08293830717594994,0.08622621000858734,0.8924390769280058,0.8601012764599963
362,0.08901013267193547,0.08119787655633376,0.902951486152574,0.8479557677630738
363,0.08901013267193547,0.08119787655633376,0.902951486152574,0.8479557677630738
364,0.09938689272516783,0.0789333995742938,0.9159315214005443,0.8499164239976486
365,0.1009775749218864,0.07643212535181544,0.9111893810157053,0.854712984852525
366,0.101647079812933,0.0781961444234898,0.9125138396301302,0.8467253629266419
367,0.10692977405742131,0.08478718735424629,0.9157168341240696,0.8528672464167018
368,0.11292791530968947,0.08876550850893179,0.9141808924301066,0.8351887925773629
