0,0,-2.07089705610648e-18,1.45032533092305e-17,1.23328501896275e-17,1.04044953461778e-17,8.65900752876776e-18,7.06332001952396e-18,5.5917016221368e-18,4.22308458533979e-18,2.94011619797483e-18,1.7285523468921e-18,5.76796438360309e-19,-5.24474663659054e-19,-1.58262544343064e-18,-2.60333278022025e-18,-3.59082262849948e-18,-4.54807847490224e-18,-5.47702590121231e-18,-6.37869651037007e-18,-7.25337379351508e-18,-8.10072305336811e-18,-8.91990716167364e-18,-9.70968966814038e-18,-1.0468526569441e-17,-1.11946478746934e-17,-1.18861299596164e-17,-1.25409595795097e-17,-1.31570903073627e-17,-1.37324920747602e-17,-1.42651944174826e-17,-1.47533239628691e-17,-1.51951366405214e-17,-1.55890450504047e-17,-1.59336413816861e-17,-1.62277162407272e-17,-1.6470273716654e-17,-1.66605429871093e-17,-1.67979867445075e-17,-1.68823067037973e-17,-1.69134464359186e-17,-1.6891591756398e-17
0,0.1,-2.07089705610648e-18,1.45032533092305e-17,1.23328501896275e-17,1.04044953461778e-17,8.65900752876776e-18,7.06332001952396e-18,5.5917016221368e-18,4.22308458533979e-18,2.94011619797483e-18,1.7285523468921e-18,5.76796438360309e-19,-5.24474663659054e-19,-1.58262544343064e-18,-2.60333278022025e-18,-3.59082262849948e-18,-4.54807847490224e-18,-5.47702590121231e-18,-6.37869651037007e-18,-7.25337379351508e-18,-8.10072305336811e-18,-8.91990716167364e-18,-9.70968966814038e-18,-1.0468526569441e-17,-1.11946478746934e-17,-1.18861299596164e-17,-1.25409595795097e-17,-1.31570903073627e-17,-1.37324920747602e-17,-1.42651944174826e-17,-1.47533239628691e-17,-1.51951366405214e-17,-1.55890450504047e-17,-1.59336413816861e-17,-1.62277162407272e-17,-1.6470273716654e-17,-1.66605429871093e-17,-1.67979867445075e-17,-1.68823067037973e-17,-1.69134464359186e-17,-1.6891591756398e-17
0,0.2,-2.07089705610648e-18,1.45032533092305e-17,1.23328501896275e-17,1.04044953461778e-17,8.65900752876776e-18,7.06332001952396e-18,5.5917016221368e-18,4.22308458533979e-18,2.94011619797483e-18,1.7285523468921e-18,5.76796438360309e-19,-5.24474663659054e-19,-1.58262544343064e-18,-2.60333278022025e-18,-3.59082262849948e-18,-4.54807847490224e-18,-5.47702590121231e-18,-6.37869651037007e-18,-7.25337379351508e-18,-8.10072305336811e-18,-8.91990716167364e-18,-9.70968966814038e-18,-1.0468526569441e-17,-1.11946478746934e-17,-1.18861299596164e-17,-1.25409595795097e-17,-1.31570903073627e-17,-1.37324920747602e-17,-1.42651944174826e-17,-1.47533239628691e-17,-1.51951366405214e-17,-1.55890450504047e-17,-1.59336413816861e-17,-1.62277162407272e-17,-1.6470273716654e-17,-1.66605429871093e-17,-1.67979867445075e-17,-1.68823067037973e-17,-1.69134464359186e-17,-1.6891591756398e-17
0,0.3,-2.07089705610648e-18,1.45032533092305e-17,1.23328501896275e-17,1.04044953461778e-17,8.65900752876776e-18,7.06332001952396e-18,5.5917016221368e-18,4.22308458533979e-18,2.94011619797483e-18,1.7285523468921e-18,5.76796438360309e-19,-5.24474663659054e-19,-1.58262544343064e-18,-2.60333278022025e-18,-3.59082262849948e-18,-4.54807847490224e-18,-5.47702590121231e-18,-6.37869651037007e-18,-7.25337379351508e-18,-8.10072305336811e-18,-8.91990716167364e-18,-9.70968966814038e-18,-1.0468526569441e-17,-1.11946478746934e-17,-1.18861299596164e-17,-1.25409595795097e-17,-1.31570903073627e-17,-1.37324920747602e-17,-1.42651944174826e-17,-1.47533239628691e-17,-1.51951366405214e-17,-1.55890450504047e-17,-1.59336413816861e-17,-1.62277162407272e-17,-1.6470273716654e-17,-1.66605429871093e-17,-1.67979867445075e-17,-1.68823067037973e-17,-1.69134464359186e-17,-1.6891591756398e-17
0,0.4,-2.07089705610648e-18,1.45032533092305e-17,1.23328501896275e-17,1.04044953461778e-17,8.65900752876776e-18,7.06332001952396e-18,5.5917016221368e-18,4.22308458533979e-18,2.94011619797483e-18,1.7285523468921e-18,5.76796438360309e-19,-5.24474663659054e-19,-1.58262544343064e-18,-2.60333278022025e-18,-3.59082262849948e-18,-4.54807847490224e-18,-5.47702590121231e-18,-6.37869651037007e-18,-7.25337379351508e-18,-8.10072305336811e-18,-8.91990716167364e-18,-9.70968966814038e-18,-1.0468526569441e-17,-1.11946478746934e-17,-1.18861299596164e-17,-1.25409595795097e-17,-1.31570903073627e-17,-1.37324920747602e-17,-1.42651944174826e-17,-1.47533239628691e-17,-1.51951366405214e-17,-1.55890450504047e-17,-1.59336413816861e-17,-1.62277162407272e-17,-1.6470273716654e-17,-1.66605429871093e-17,-1.67979867445075e-17,-1.68823067037973e-17,-1.69134464359186e-17,-1.6891591756398e-17
0,0.5,-2.07089705610648e-18,1.45032533092305e-17,1.23328501896275e-17,1.04044953461778e-17,8.65900752876776e-18,7.06332001952396e-18,5.5917016221368e-18,4.22308458533979e-18,2.94011619797483e-18,1.7285523468921e-18,5.76796438360309e-19,-5.24474663659054e-19,-1.58262544343064e-18,-2.60333278022025e-18,-3.59082262849948e-18,-4.54807847490224e-18,-5.47702590121231e-18,-6.37869651037007e-18,-7.25337379351508e-18,-8.10072305336811e-18,-8.91990716167364e-18,-9.70968966814038e-18,-1.0468526569441e-17,-1.11946478746934e-17,-1.18861299596164e-17,-1.25409595795097e-17,-1.31570903073627e-17,-1.37324920747602e-17,-1.42651944174826e-17,-1.47533239628691e-17,-1.51951366405214e-17,-1.55890450504047e-17,-1.59336413816861e-17,-1.62277162407272e-17,-1.6470273716654e-17,-1.66605429871093e-17,-1.67979867445075e-17,-1.68823067037973e-17,-1.69134464359186e-17,-1.6891591756398e-17
0,0.6,-2.07089705610648e-18,1.45032533092305e-17,1.23328501896275e-17,1.04044953461778e-17,8.65900752876776e-18,7.06332001952396e-18,5.5917016221368e-18,4.22308458533979e-18,2.94011619797483e-18,1.7285523468921e-18,5.76796438360309e-19,-5.24474663659054e-19,-1.58262544343064e-18,-2.60333278022025e-18,-3.59082262849948e-18,-4.54807847490224e-18,-5.47702590121231e-18,-6.37869651037007e-18,-7.25337379351508e-18,-8.10072305336811e-18,-8.91990716167364e-18,-9.70968966814038e-18,-1.0468526569441e-17,-1.11946478746934e-17,-1.18861299596164e-17,-1.25409595795097e-17,-1.31570903073627e-17,-1.37324920747602e-17,-1.42651944174826e-17,-1.47533239628691e-17,-1.51951366405214e-17,-1.55890450504047e-17,-1.59336413816861e-17,-1.62277162407272e-17,-1.6470273716654e-17,-1.66605429871093e-17,-1.67979867445075e-17,-1.68823067037973e-17,-1.69134464359186e-17,-1.6891591756398e-17
0,0.7,-2.07089705610648e-18,1.45032533092305e-17,1.23328501896275e-17,1.04044953461778e-17,8.65900752876776e-18,7.06332001952396e-18,5.5917016221368e-18,4.22308458533979e-18,2.94011619797483e-18,1.7285523468921e-18,5.76796438360309e-19,-5.24474663659054e-19,-1.58262544343064e-18,-2.60333278022025e-18,-3.59082262849948e-18,-4.54807847490224e-18,-5.47702590121231e-18,-6.37869651037007e-18,-7.25337379351508e-18,-8.10072305336811e-18,-8.91990716167364e-18,-9.70968966814038e-18,-1.0468526569441e-17,-1.11946478746934e-17,-1.18861299596164e-17,-1.25409595795097e-17,-1.31570903073627e-17,-1.37324920747602e-17,-1.42651944174826e-17,-1.47533239628691e-17,-1.51951366405214e-17,-1.55890450504047e-17,-1.59336413816861e-17,-1.62277162407272e-17,-1.6470273716654e-17,-1.66605429871093e-17,-1.67979867445075e-17,-1.68823067037973e-17,-1.69134464359186e-17,-1.6891591756398e-17
0,0.8,-2.07089705610648e-18,1.45032533092305e-17,1.23328501896275e-17,1.04044953461778e-17,8.65900752876776e-18,7.06332001952396e-18,5.5917016221368e-18,4.22308458533979e-18,2.94011619797483e-18,1.7285523468921e-18,5.76796438360309e-19,-5.24474663659054e-19,-1.58262544343064e-18,-2.60333278022025e-18,-3.59082262849948e-18,-4.54807847490224e-18,-5.47702590121231e-18,-6.37869651037007e-18,-7.25337379351508e-18,-8.10072305336811e-18,-8.91990716167364e-18,-9.70968966814038e-18,-1.0468526569441e-17,-1.11946478746934e-17,-1.18861299596164e-17,-1.25409595795097e-17,-1.31570903073627e-17,-1.37324920747602e-17,-1.42651944174826e-17,-1.47533239628691e-17,-1.51951366405214e-17,-1.55890450504047e-17,-1.59336413816861e-17,-1.62277162407272e-17,-1.6470273716654e-17,-1.66605429871093e-17,-1.67979867445075e-17,-1.68823067037973e-17,-1.69134464359186e-17,-1.6891591756398e-17
0,0.9,-2.07089705610648e-18,1.45032533092305e-17,1.23328501896275e-17,1.04044953461778e-17,8.65900752876776e-18,7.06332001952396e-18,5.5917016221368e-18,4.22308458533979e-18,2.94011619797483e-18,1.7285523468921e-18,5.76796438360309e-19,-5.24474663659054e-19,-1.58262544343064e-18,-2.60333278022025e-18,-3.59082262849948e-18,-4.54807847490224e-18,-5.47702590121231e-18,-6.37869651037007e-18,-7.25337379351508e-18,-8.10072305336811e-18,-8.91990716167364e-18,-9.70968966814038e-18,-1.0468526569441e-17,-1.11946478746934e-17,-1.18861299596164e-17,-1.25409595795097e-17,-1.31570903073627e-17,-1.37324920747602e-17,-1.42651944174826e-17,-1.47533239628691e-17,-1.51951366405214e-17,-1.55890450504047e-17,-1.59336413816861e-17,-1.62277162407272e-17,-1.6470273716654e-17,-1.66605429871093e-17,-1.67979867445075e-17,-1.68823067037973e-17,-1.69134464359186e-17,-1.6891591756398e-17
